Target: DALA_SatFine

Observer: Montegancedo
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
05 Sep 2032 19:16:06.067    05 Sep 2032 21:43:13.605      8827.5377576    
05 Sep 2032 22:47:30.431    06 Sep 2032 00:44:42.249      7031.8184328    
06 Sep 2032 16:53:02.755    06 Sep 2032 18:51:44.127      7121.3718629    
06 Sep 2032 19:56:01.494    06 Sep 2032 22:23:09.146      8827.6522315    
06 Sep 2032 23:27:26.384    07 Sep 2032 00:40:38.003      4391.6186403    
07 Sep 2032 17:04:32.044    07 Sep 2032 19:31:39.756      8827.7117420    
07 Sep 2032 20:35:58.036    07 Sep 2032 23:03:05.219      8827.1833237    
08 Sep 2032 00:07:24.233    08 Sep 2032 00:36:34.527      1750.2938683    
08 Sep 2032 17:44:32.614    08 Sep 2032 20:11:36.782      8824.1681784    
08 Sep 2032 21:15:57.128    08 Sep 2032 23:43:01.579      8824.4516649    
09 Sep 2032 16:40:57.112    09 Sep 2032 17:20:06.042      2348.9304617    
09 Sep 2032 18:24:24.954    09 Sep 2032 20:51:31.133      8826.1799219    
09 Sep 2032 21:55:50.104    10 Sep 2032 00:22:56.200      8826.0961622    
10 Sep 2032 16:36:55.037    10 Sep 2032 17:59:59.907      4984.8696268    
10 Sep 2032 19:04:15.927    10 Sep 2032 21:31:24.414      8828.4873601    
10 Sep 2032 22:35:39.608    11 Sep 2032 00:24:17.082      6517.4743426    
11 Sep 2032 16:32:56.122    11 Sep 2032 18:39:52.876      7616.7537879    
11 Sep 2032 19:44:05.721    11 Sep 2032 22:11:17.605      8831.8844216    
11 Sep 2032 23:15:29.862    12 Sep 2032 00:20:18.176      3888.3137649    
12 Sep 2032 16:52:26.235    12 Sep 2032 19:19:43.726      8837.4912397    
12 Sep 2032 20:23:49.575    12 Sep 2032 22:51:08.164      8838.5883866    
12 Sep 2032 23:55:13.303    13 Sep 2032 00:16:18.844      1265.5407009    
13 Sep 2032 16:24:59.452    13 Sep 2032 16:28:12.281      192.82834770    
13 Sep 2032 17:32:16.718    13 Sep 2032 19:59:37.174      8840.4566820    
13 Sep 2032 21:03:41.439    13 Sep 2032 23:31:02.000      8840.5614485    
14 Sep 2032 16:20:59.492    14 Sep 2032 17:08:06.391      2826.8988088    
14 Sep 2032 18:12:10.264    14 Sep 2032 20:39:31.622      8841.3579413    
14 Sep 2032 21:43:36.091    15 Sep 2032 00:08:14.631      8678.5397394    
15 Sep 2032 16:17:01.148    15 Sep 2032 17:48:03.577      5462.4293171    
15 Sep 2032 18:52:11.345    15 Sep 2032 21:19:28.525      8837.1791978    
15 Sep 2032 22:23:36.144    16 Sep 2032 00:04:16.516      6040.3717969    
16 Sep 2032 16:13:05.787    16 Sep 2032 18:27:58.203      8092.4165852    
16 Sep 2032 19:32:06.099    16 Sep 2032 21:59:23.421      8837.3218959    
16 Sep 2032 23:03:31.764    17 Sep 2032 00:00:22.706      3410.9419803    
17 Sep 2032 16:40:37.288    17 Sep 2032 19:07:53.368      8836.0792855    
17 Sep 2032 20:12:01.657    17 Sep 2032 22:39:18.088      8836.4308596    
17 Sep 2032 23:43:26.049    17 Sep 2032 23:56:27.516      781.46723332    
18 Sep 2032 16:05:15.099    18 Sep 2032 16:16:22.884      667.78512010    
18 Sep 2032 17:20:31.538    18 Sep 2032 19:47:47.989      8836.4509227    
18 Sep 2032 20:51:56.869    18 Sep 2032 23:19:13.009      8836.1400740    
19 Sep 2032 16:01:18.348    19 Sep 2032 16:56:16.281      3297.9324576    
19 Sep 2032 18:00:22.740    19 Sep 2032 20:27:40.842      8838.1020554    
19 Sep 2032 21:31:46.849    19 Sep 2032 23:48:32.988      8206.1393301    
20 Sep 2032 15:57:23.759    20 Sep 2032 17:36:10.844      5927.0844990    
20 Sep 2032 18:40:18.500    20 Sep 2032 21:07:35.989      8837.4885309    
20 Sep 2032 22:11:43.990    20 Sep 2032 23:44:40.554      5576.5647339    
21 Sep 2032 15:53:31.825    21 Sep 2032 18:16:06.475      8554.6498738    
21 Sep 2032 19:20:16.700    21 Sep 2032 21:47:31.870      8835.1702467    
21 Sep 2032 22:51:43.063    21 Sep 2032 23:40:51.582      2948.5188171    
22 Sep 2032 16:28:55.975    22 Sep 2032 18:56:04.863      8828.8872184    
22 Sep 2032 20:00:21.645    22 Sep 2032 22:27:29.962      8828.3171086    
22 Sep 2032 23:31:46.917    22 Sep 2032 23:37:00.564      313.64763365    
23 Sep 2032 15:45:47.065    23 Sep 2032 16:04:34.894      1127.8294992    
23 Sep 2032 17:08:52.705    23 Sep 2032 19:36:00.076      8827.3712917    
23 Sep 2032 20:40:18.408    23 Sep 2032 23:07:25.313      8826.9047879    
24 Sep 2032 15:41:53.620    24 Sep 2032 16:44:30.539      3756.9185260    
24 Sep 2032 17:48:50.110    24 Sep 2032 20:15:55.229      8825.1194834    
24 Sep 2032 21:20:14.394    24 Sep 2032 23:29:15.930      7741.5362464    
25 Sep 2032 15:38:02.750    25 Sep 2032 17:24:24.027      6381.2775312    
25 Sep 2032 18:28:42.737    25 Sep 2032 20:55:48.983      8826.2464198    
25 Sep 2032 22:00:07.755    25 Sep 2032 23:25:29.072      5121.3172900    
26 Sep 2032 15:37:07.828    26 Sep 2032 18:04:16.212      8828.3839333    
26 Sep 2032 19:08:31.161    26 Sep 2032 21:35:40.518      8829.3576204    
26 Sep 2032 22:39:54.653    26 Sep 2032 23:21:44.712      2510.0582383    
27 Sep 2032 16:16:57.285    27 Sep 2032 18:44:08.809      8831.5243024    
27 Sep 2032 19:48:22.288    27 Sep 2032 22:15:33.680      8831.3914828    
28 Sep 2032 15:26:35.293    28 Sep 2032 15:52:37.500      1562.2070195    
28 Sep 2032 16:56:50.567    28 Sep 2032 19:24:02.451      8831.8833517    
28 Sep 2032 20:28:15.866    28 Sep 2032 22:55:27.552      8831.6867066    
29 Sep 2032 15:22:45.237    29 Sep 2032 16:32:34.130      4188.8933927    
29 Sep 2032 17:36:52.010    29 Sep 2032 20:03:59.220      8827.2106483    
29 Sep 2032 21:08:17.335    29 Sep 2032 23:10:23.293      7325.9580313    
30 Sep 2032 15:18:58.000    30 Sep 2032 17:12:28.298      6810.2979234    
30 Sep 2032 18:16:46.516    30 Sep 2032 20:43:53.345      8826.8285033    
30 Sep 2032 21:48:11.985    30 Sep 2032 23:06:41.847      4709.8619440    
01 Oct 2032 15:25:19.007    01 Oct 2032 17:52:23.502      8824.4947577    
01 Oct 2032 18:56:43.601    01 Oct 2032 21:23:48.191      8824.5892842    
01 Oct 2032 22:28:07.995    01 Oct 2032 23:03:01.918      2093.9223467    


Number of events : 1080


