Spacecraft: DALA_SatFine

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
15 Aug 2032 11:53:17.126    15 Aug 2032 13:01:04.735      4067.6088973    Jupiter         Umbra       2169          4067.6088973
15 Aug 2032 15:24:42.994    15 Aug 2032 16:32:30.738      4067.7439454    Jupiter         Umbra       2170          4067.7439454
15 Aug 2032 18:56:09.020    15 Aug 2032 20:03:57.131      4068.1105215    Jupiter         Umbra       2171          4068.1105215
15 Aug 2032 22:27:35.212    15 Aug 2032 23:35:23.897      4068.6857635    Jupiter         Umbra       2172          4068.6857635
16 Aug 2032 01:59:01.542    16 Aug 2032 03:06:50.951      4069.4088762    Jupiter         Umbra       2173          4069.4088762
16 Aug 2032 05:30:27.963    16 Aug 2032 06:38:18.161      4070.1980183    Jupiter         Umbra       2174          4070.1980183
16 Aug 2032 09:01:54.414    16 Aug 2032 10:09:45.387      4070.9724326    Jupiter         Umbra       2175          4070.9724326
16 Aug 2032 12:33:20.840    16 Aug 2032 13:41:12.515      4071.6742293    Jupiter         Umbra       2176          4071.6742293
16 Aug 2032 16:04:40.988    16 Aug 2032 16:04:47.209      6.2215703074    Jupiter         Penumbra    2177          4078.5063575
16 Aug 2032 16:04:47.209    16 Aug 2032 17:12:39.494      4072.2847872    Jupiter         Umbra       2177          4078.5063575
16 Aug 2032 19:36:13.517    16 Aug 2032 20:44:06.347      4072.8295332    Jupiter         Umbra       2178          4072.8295332
16 Aug 2032 23:07:39.792    17 Aug 2032 00:15:33.162      4073.3692481    Jupiter         Umbra       2179          4073.3692481
17 Aug 2032 02:39:06.084    17 Aug 2032 03:47:00.064      4073.9808433    Jupiter         Umbra       2180          4073.9808433
17 Aug 2032 06:10:32.447    17 Aug 2032 07:18:27.181      4074.7336543    Jupiter         Umbra       2181          4074.7336543
17 Aug 2032 09:41:58.927    17 Aug 2032 10:49:54.595      4075.6682562    Jupiter         Umbra       2182          4075.6682562
17 Aug 2032 13:13:25.545    17 Aug 2032 14:21:22.328      4076.7834540    Jupiter         Umbra       2183          4076.7834540
17 Aug 2032 16:44:52.289    17 Aug 2032 17:52:50.323      4078.0342035    Jupiter         Umbra       2184          4078.0342035
17 Aug 2032 20:16:19.118    17 Aug 2032 21:24:18.458      4079.3401000    Jupiter         Umbra       2185          4079.3401000
17 Aug 2032 23:47:45.967    18 Aug 2032 00:55:46.570      4080.6025146    Jupiter         Umbra       2186          4080.6025146
18 Aug 2032 03:19:12.766    18 Aug 2032 04:27:14.494      4081.7274412    Jupiter         Umbra       2187          4081.7274412
18 Aug 2032 06:50:39.451    18 Aug 2032 07:58:42.099      4082.6484826    Jupiter         Umbra       2188          4082.6484826
18 Aug 2032 10:22:05.982    18 Aug 2032 11:30:09.325      4083.3435245    Jupiter         Umbra       2189          4083.3435245
18 Aug 2032 13:53:32.356    18 Aug 2032 15:01:36.196      4083.8402497    Jupiter         Umbra       2190          4083.8402497
18 Aug 2032 17:24:58.602    18 Aug 2032 18:33:02.810      4084.2080478    Jupiter         Umbra       2191          4084.2080478
18 Aug 2032 20:56:24.776    18 Aug 2032 22:04:29.314      4084.5381437    Jupiter         Umbra       2192          4084.5381437
19 Aug 2032 00:27:50.945    19 Aug 2032 01:35:55.864      4084.9187888    Jupiter         Umbra       2193          4084.9187888
19 Aug 2032 03:59:17.168    19 Aug 2032 05:07:22.581      4085.4127618    Jupiter         Umbra       2194          4085.4127618
19 Aug 2032 07:30:43.480    19 Aug 2032 08:38:49.523      4086.0426166    Jupiter         Umbra       2195          4086.0426166
19 Aug 2032 11:02:09.889    19 Aug 2032 12:10:16.675      4086.7865266    Jupiter         Umbra       2196          4086.7865266
19 Aug 2032 14:33:36.368    19 Aug 2032 15:41:43.953      4087.5850230    Jupiter         Umbra       2197          4087.5850230
19 Aug 2032 18:05:02.868    19 Aug 2032 19:13:11.225      4088.3569158    Jupiter         Umbra       2198          4088.3569158
19 Aug 2032 21:36:29.329    19 Aug 2032 22:44:38.350      4089.0209894    Jupiter         Umbra       2199          4094.4958667
19 Aug 2032 22:44:38.350    19 Aug 2032 22:44:43.825      5.4748772644    Jupiter         Penumbra    2199          4094.4958667
20 Aug 2032 01:07:55.695    20 Aug 2032 02:16:05.214      4089.5183496    Jupiter         Umbra       2200          4089.5183496
20 Aug 2032 04:39:21.933    20 Aug 2032 05:47:31.762      4089.8294133    Jupiter         Umbra       2201          4089.8294133
20 Aug 2032 08:10:48.038    20 Aug 2032 09:18:58.018      4089.9800776    Jupiter         Umbra       2202          4089.9800776
20 Aug 2032 11:42:14.039    20 Aug 2032 12:50:24.073      4090.0343414    Jupiter         Umbra       2203          4090.0343414
20 Aug 2032 15:13:39.987    20 Aug 2032 16:21:50.063      4090.0757130    Jupiter         Umbra       2204          4090.0757130
20 Aug 2032 18:45:05.943    20 Aug 2032 19:53:16.127      4090.1835517    Jupiter         Umbra       2205          4090.1835517
20 Aug 2032 22:16:31.960    20 Aug 2032 23:24:42.371      4090.4113944    Jupiter         Umbra       2206          4095.8916661
20 Aug 2032 23:24:42.371    20 Aug 2032 23:24:47.852      5.4802716477    Jupiter         Penumbra    2206          4095.8916661
21 Aug 2032 01:47:58.068    21 Aug 2032 02:56:08.841      4090.7728784    Jupiter         Umbra       2207          4090.7728784
21 Aug 2032 05:19:24.268    21 Aug 2032 06:27:35.506      4091.2381872    Jupiter         Umbra       2208          4091.2381872
21 Aug 2032 08:50:50.529    21 Aug 2032 09:59:02.270      4091.7413875    Jupiter         Umbra       2209          4091.7413875
21 Aug 2032 12:22:16.797    21 Aug 2032 13:30:28.994      4092.1968020    Jupiter         Umbra       2210          4092.1968020
21 Aug 2032 15:53:43.009    21 Aug 2032 17:01:55.530      4092.5209811    Jupiter         Umbra       2211          4092.5209811
21 Aug 2032 19:25:09.110    21 Aug 2032 20:33:21.765      4092.6556113    Jupiter         Umbra       2212          4092.6556113
21 Aug 2032 22:56:35.064    22 Aug 2032 00:04:47.649      4092.5852869    Jupiter         Umbra       2213          4092.5852869
22 Aug 2032 02:28:00.872    22 Aug 2032 03:36:13.216      4092.3434807    Jupiter         Umbra       2214          4092.3434807
22 Aug 2032 05:59:26.569    22 Aug 2032 07:07:38.575      4092.0056783    Jupiter         Umbra       2215          4092.0056783
22 Aug 2032 09:30:52.216    22 Aug 2032 10:39:03.887      4091.6704294    Jupiter         Umbra       2216          4091.6704294
22 Aug 2032 13:02:17.886    22 Aug 2032 14:10:29.321      4091.4348292    Jupiter         Umbra       2217          4091.4348292
22 Aug 2032 16:33:43.646    22 Aug 2032 17:41:55.018      4091.3716173    Jupiter         Umbra       2218          4091.3716173
22 Aug 2032 20:05:09.541    22 Aug 2032 21:13:21.055      4091.5136868    Jupiter         Umbra       2219          4091.5136868
22 Aug 2032 23:36:35.585    23 Aug 2032 00:44:47.434      4091.8488030    Jupiter         Umbra       2220          4091.8488030
23 Aug 2032 03:08:01.761    23 Aug 2032 04:16:14.086      4092.3251105    Jupiter         Umbra       2221          4092.3251105
23 Aug 2032 06:39:28.024    23 Aug 2032 07:47:40.890      4092.8660237    Jupiter         Umbra       2222          4092.8660237
23 Aug 2032 10:10:54.315    23 Aug 2032 11:19:07.707      4093.3912446    Jupiter         Umbra       2223          4093.3912446
23 Aug 2032 13:42:20.580    23 Aug 2032 14:50:34.419      4093.8390117    Jupiter         Umbra       2224          4093.8390117
23 Aug 2032 17:13:46.780    23 Aug 2032 18:22:00.964      4094.1836997    Jupiter         Umbra       2225          4094.1836997
23 Aug 2032 20:45:12.908    23 Aug 2032 21:53:27.351      4094.4431783    Jupiter         Umbra       2226          4094.4431783
24 Aug 2032 00:16:38.985    24 Aug 2032 01:24:53.658      4094.6728466    Jupiter         Umbra       2227          4094.6728466
24 Aug 2032 03:48:05.059    24 Aug 2032 04:56:20.007      4094.9481877    Jupiter         Umbra       2228          4094.9481877
24 Aug 2032 07:19:31.186    24 Aug 2032 08:27:46.528      4095.3421154    Jupiter         Umbra       2229          4095.3421154
24 Aug 2032 10:50:57.415    24 Aug 2032 11:59:13.318      4095.9028528    Jupiter         Umbra       2230          4095.9028528
24 Aug 2032 14:22:23.775    24 Aug 2032 15:30:40.414      4096.6394705    Jupiter         Umbra       2231          4096.6394705
24 Aug 2032 17:53:50.261    24 Aug 2032 19:02:07.779      4097.5175122    Jupiter         Umbra       2232          4097.5175122
24 Aug 2032 21:25:16.839    24 Aug 2032 22:33:35.304      4098.4649372    Jupiter         Umbra       2233          4098.4649372
25 Aug 2032 00:56:43.450    25 Aug 2032 02:05:02.838      4099.3875138    Jupiter         Umbra       2234          4099.3875138
25 Aug 2032 04:28:10.023    25 Aug 2032 05:36:30.213      4100.1905910    Jupiter         Umbra       2235          4100.1905910
25 Aug 2032 07:59:36.490    25 Aug 2032 09:07:57.293      4100.8021579    Jupiter         Umbra       2236          4100.8021579
25 Aug 2032 11:31:02.809    25 Aug 2032 12:39:24.000      4101.1911501    Jupiter         Umbra       2237          4101.1911501
25 Aug 2032 15:02:28.966    25 Aug 2032 16:10:50.342      4101.3754380    Jupiter         Umbra       2238          4101.3754380
25 Aug 2032 18:33:54.986    25 Aug 2032 19:42:16.403      4101.4164513    Jupiter         Umbra       2239          4101.4164513
25 Aug 2032 22:05:20.921    25 Aug 2032 23:13:42.322      4101.4015405    Jupiter         Umbra       2240          4101.4015405
26 Aug 2032 01:36:46.835    26 Aug 2032 02:45:08.256      4101.4202923    Jupiter         Umbra       2241          4101.4202923
26 Aug 2032 05:08:12.792    26 Aug 2032 06:16:34.333      4101.5414625    Jupiter         Umbra       2242          4101.5414625
26 Aug 2032 08:39:38.834    26 Aug 2032 09:48:00.631      4101.7969392    Jupiter         Umbra       2243          4101.7969392
26 Aug 2032 12:11:04.974    26 Aug 2032 13:19:27.149      4102.1750156    Jupiter         Umbra       2244          4102.1750156
26 Aug 2032 15:42:31.194    26 Aug 2032 16:50:53.819      4102.6250779    Jupiter         Umbra       2245          4102.6250779
26 Aug 2032 19:13:57.450    26 Aug 2032 20:22:20.521      4103.0714048    Jupiter         Umbra       2246          4103.0714048
26 Aug 2032 22:45:23.683    26 Aug 2032 23:53:47.116      4103.4335251    Jupiter         Umbra       2247          4103.4335251
27 Aug 2032 02:16:49.835    27 Aug 2032 03:25:13.484      4103.6486189    Jupiter         Umbra       2248          4103.6486189
27 Aug 2032 05:48:15.869    27 Aug 2032 06:56:39.559      4103.6898076    Jupiter         Umbra       2249          4103.6898076
27 Aug 2032 09:19:41.773    27 Aug 2032 10:28:05.348      4103.5745359    Jupiter         Umbra       2250          4103.5745359
27 Aug 2032 12:51:07.571    27 Aug 2032 13:59:30.931      4103.3599085    Jupiter         Umbra       2251          4103.3599085
27 Aug 2032 16:22:33.310    27 Aug 2032 17:30:56.436      4103.1262439    Jupiter         Umbra       2252          4103.1262439
27 Aug 2032 19:53:59.052    27 Aug 2032 21:02:22.007      4102.9544377    Jupiter         Umbra       2253          4102.9544377
27 Aug 2032 23:25:24.854    28 Aug 2032 00:33:47.758      4102.9041375    Jupiter         Umbra       2254          4102.9041375
28 Aug 2032 02:56:50.752    28 Aug 2032 04:05:13.749      4102.9978863    Jupiter         Umbra       2255          4102.9978863
28 Aug 2032 06:28:16.752    28 Aug 2032 07:36:39.968      4103.2156714    Jupiter         Umbra       2256          4103.2156714
28 Aug 2032 09:59:42.832    28 Aug 2032 11:08:06.332      4103.4997783    Jupiter         Umbra       2257          4103.4997783
28 Aug 2032 13:31:08.942    28 Aug 2032 14:39:32.712      4103.7690763    Jupiter         Umbra       2258          4103.7690763
28 Aug 2032 17:02:35.020    28 Aug 2032 18:10:58.960      4103.9397239    Jupiter         Umbra       2259          4103.9397239
28 Aug 2032 20:34:01.005    28 Aug 2032 21:42:24.953      4103.9481848    Jupiter         Umbra       2260          4103.9481848
29 Aug 2032 00:05:26.859    29 Aug 2032 01:13:50.629      4103.7699640    Jupiter         Umbra       2261          4103.7699640
29 Aug 2032 03:36:52.573    29 Aug 2032 04:45:16.002      4103.4282533    Jupiter         Umbra       2262          4103.4282533
29 Aug 2032 07:08:18.177    29 Aug 2032 08:16:41.166      4102.9895675    Jupiter         Umbra       2263          4102.9895675
29 Aug 2032 10:39:43.726    29 Aug 2032 11:48:06.273      4102.5474418    Jupiter         Umbra       2264          4102.5474418
29 Aug 2032 14:11:09.293    29 Aug 2032 15:19:31.492      4102.1990700    Jupiter         Umbra       2265          4102.1990700
29 Aug 2032 17:42:34.948    29 Aug 2032 18:50:56.970      4102.0220367    Jupiter         Umbra       2266          4102.0220367
29 Aug 2032 21:14:00.743    29 Aug 2032 22:22:22.801      4102.0578115    Jupiter         Umbra       2267          4102.0578115
30 Aug 2032 00:45:26.700    30 Aug 2032 01:53:49.004      4102.3042520    Jupiter         Umbra       2268          4102.3042520
30 Aug 2032 04:16:52.807    30 Aug 2032 05:25:15.525      4102.7185703    Jupiter         Umbra       2269          4102.7185703
30 Aug 2032 07:48:19.025    30 Aug 2032 08:56:42.255      4103.2302264    Jupiter         Umbra       2270          4103.2302264
30 Aug 2032 11:19:45.299    30 Aug 2032 12:28:09.060      4103.7605041    Jupiter         Umbra       2271          4103.7605041
30 Aug 2032 14:51:11.571    30 Aug 2032 15:59:35.815      4104.2444063    Jupiter         Umbra       2272          4104.2444063
30 Aug 2032 18:22:37.799    30 Aug 2032 19:31:02.448      4104.6494219    Jupiter         Umbra       2273          4104.6494219
30 Aug 2032 21:54:03.968    30 Aug 2032 23:02:28.953      4104.9849581    Jupiter         Umbra       2274          4104.9849581
31 Aug 2032 01:25:30.096    31 Aug 2032 02:33:55.395      4105.2990035    Jupiter         Umbra       2275          4105.2990035
31 Aug 2032 04:56:56.225    31 Aug 2032 06:05:21.888      4105.6631530    Jupiter         Umbra       2276          4105.6631530
31 Aug 2032 08:28:22.412    31 Aug 2032 09:36:48.563      4106.1508603    Jupiter         Umbra       2277          4106.1508603
31 Aug 2032 11:59:48.710    31 Aug 2032 13:08:15.525      4106.8155444    Jupiter         Umbra       2278          4106.8155444
31 Aug 2032 15:31:15.151    31 Aug 2032 16:39:42.825      4107.6745916    Jupiter         Umbra       2279          4107.6745916
31 Aug 2032 19:02:41.738    31 Aug 2032 20:11:10.441      4108.7028022    Jupiter         Umbra       2280          4108.7028022
31 Aug 2032 22:34:08.445    31 Aug 2032 23:42:38.281      4109.8360464    Jupiter         Umbra       2281          4109.8360464
01 Sep 2032 02:05:35.213    01 Sep 2032 03:14:06.198      4110.9844868    Jupiter         Umbra       2282          4110.9844868
01 Sep 2032 05:37:01.974    01 Sep 2032 06:45:34.026      4112.0528092    Jupiter         Umbra       2283          4112.0528092
01 Sep 2032 09:08:28.656    01 Sep 2032 10:17:01.619      4112.9632064    Jupiter         Umbra       2284          4112.9632064
01 Sep 2032 12:39:55.209    01 Sep 2032 13:48:28.883      4113.6745019    Jupiter         Umbra       2285          4113.6745019
01 Sep 2032 16:11:21.612    01 Sep 2032 17:19:55.805      4114.1928863    Jupiter         Umbra       2286          4114.1928863
01 Sep 2032 19:42:47.881    01 Sep 2032 20:51:22.450      4114.5690793    Jupiter         Umbra       2287          4114.5690793
01 Sep 2032 23:14:14.061    02 Sep 2032 00:22:48.945      4114.8832391    Jupiter         Umbra       2288          4114.8832391
02 Sep 2032 02:45:40.217    02 Sep 2032 03:54:15.440      4115.2227094    Jupiter         Umbra       2289          4115.2227094
02 Sep 2032 06:17:06.411    02 Sep 2032 07:25:42.070      4115.6591113    Jupiter         Umbra       2290          4115.6591113
