Target: DALA_SatFine

Observer: Montegancedo
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
09 Sep 2032 21:28:30.534    09 Sep 2032 23:59:52.260      9081.7260961    
10 Sep 2032 16:36:55.066    10 Sep 2032 17:54:18.534      4643.4678740    
10 Sep 2032 18:57:47.365    10 Sep 2032 21:29:11.558      9084.1930247    
10 Sep 2032 22:32:39.520    11 Sep 2032 00:24:17.052      6697.5314698    
11 Sep 2032 16:32:56.777    11 Sep 2032 18:58:31.048      8734.2709512    
11 Sep 2032 20:01:56.514    11 Sep 2032 22:33:24.271      9087.7575334    
11 Sep 2032 23:36:49.101    12 Sep 2032 00:20:19.687      2610.5856835    
12 Sep 2032 17:31:07.769    12 Sep 2032 20:02:41.515      9093.7462594    
12 Sep 2032 21:05:59.651    12 Sep 2032 23:37:34.503      9094.8514549    
13 Sep 2032 16:24:56.931    13 Sep 2032 17:32:01.196      4024.2652038    
13 Sep 2032 18:35:17.974    13 Sep 2032 21:06:54.565      9096.5910652    
13 Sep 2032 22:10:11.127    14 Sep 2032 00:12:13.308      7322.1814267    
14 Sep 2032 16:20:59.967    14 Sep 2032 18:36:14.884      8114.9172251    
14 Sep 2032 19:39:31.322    14 Sep 2032 22:11:08.647      9097.3243996    
14 Sep 2032 23:14:25.783    15 Sep 2032 00:08:18.552      3232.7693995    
15 Sep 2032 17:08:57.976    15 Sep 2032 19:40:31.260      9093.2841366    
15 Sep 2032 20:43:51.418    15 Sep 2032 23:15:24.642      9093.2244633    
16 Sep 2032 16:13:04.850    16 Sep 2032 17:09:51.794      3406.9431021    
16 Sep 2032 18:13:11.964    16 Sep 2032 20:44:45.473      9093.5090059    
16 Sep 2032 21:48:06.104    17 Sep 2032 00:00:18.651      7932.5477726    
17 Sep 2032 16:09:09.079    17 Sep 2032 18:14:06.499      7497.4208454    
17 Sep 2032 19:17:27.354    17 Sep 2032 21:48:59.722      9092.3680382    
17 Sep 2032 22:52:20.210    17 Sep 2032 23:56:26.050      3845.8396346    
18 Sep 2032 16:46:47.959    18 Sep 2032 19:18:20.485      9092.5257470    
18 Sep 2032 20:21:41.815    18 Sep 2032 22:53:14.006      9092.1914694    
19 Sep 2032 16:01:18.777    19 Sep 2032 16:47:39.850      2781.0732558    
19 Sep 2032 17:50:58.762    19 Sep 2032 20:22:32.919      9094.1565720    
19 Sep 2032 21:25:51.347    19 Sep 2032 23:48:33.052      8561.7055574    
20 Sep 2032 15:57:24.126    20 Sep 2032 17:51:53.841      6869.7143967    
20 Sep 2032 18:55:13.975    20 Sep 2032 21:26:47.460      9093.4849823    
20 Sep 2032 22:30:07.948    20 Sep 2032 23:44:42.235      4474.2869394    
21 Sep 2032 16:24:37.236    21 Sep 2032 18:56:08.881      9091.6446062    
21 Sep 2032 19:59:31.801    21 Sep 2032 22:31:02.768      9090.9665421    
21 Sep 2032 23:34:26.737    21 Sep 2032 23:40:51.984      385.24788085    
22 Sep 2032 15:49:38.621    22 Sep 2032 16:25:32.744      2154.1235867    
22 Sep 2032 17:29:01.984    22 Sep 2032 20:00:26.433      9084.4496913    
22 Sep 2032 21:03:56.026    22 Sep 2032 23:35:19.974      9083.9485330    
23 Sep 2032 15:45:45.127    23 Sep 2032 17:29:47.404      6242.2771749    
23 Sep 2032 18:33:18.200    23 Sep 2032 21:04:41.091      9082.8906228    
23 Sep 2032 22:08:12.461    23 Sep 2032 23:33:07.189      5094.7282941    
24 Sep 2032 16:02:41.594    24 Sep 2032 18:34:02.220      9080.6262353    
24 Sep 2032 19:37:34.459    24 Sep 2032 22:08:55.384      9080.9253467    
24 Sep 2032 23:12:27.191    24 Sep 2032 23:29:21.012      1013.8210801    
25 Sep 2032 15:38:04.316    25 Sep 2032 16:03:21.878      1517.5627862    
25 Sep 2032 17:06:53.401    25 Sep 2032 19:38:15.337      9081.9363393    
25 Sep 2032 20:41:46.981    25 Sep 2032 23:13:08.740      9081.7587170    
26 Sep 2032 15:34:12.116    26 Sep 2032 17:07:33.835      5601.7196040    
26 Sep 2032 18:11:01.866    26 Sep 2032 20:42:26.650      9084.7834529    
26 Sep 2032 21:45:53.786    26 Sep 2032 23:21:40.993      5747.2071453    
27 Sep 2032 15:40:18.578    27 Sep 2032 18:11:45.824      9087.2456346    
27 Sep 2032 19:15:12.097    27 Sep 2032 21:46:39.195      9087.0979488    
27 Sep 2032 22:50:05.483    27 Sep 2032 23:17:58.562      1673.0797195    
28 Sep 2032 15:26:35.790    28 Sep 2032 15:41:05.507      869.71662578    
28 Sep 2032 16:44:31.388    28 Sep 2032 19:15:58.938      9087.5505716    
28 Sep 2032 20:19:25.170    28 Sep 2032 22:50:52.515      9087.3445075    
29 Sep 2032 15:22:45.094    29 Sep 2032 16:45:21.426      4956.3324319    
29 Sep 2032 17:48:52.326    29 Sep 2032 20:20:14.988      9082.6623261    
29 Sep 2032 21:23:46.128    29 Sep 2032 23:10:23.710      6397.5817094    
30 Sep 2032 15:18:59.317    30 Sep 2032 17:49:35.044      9035.7275733    
30 Sep 2032 18:53:06.390    30 Sep 2032 21:24:28.590      9082.2001656    
30 Sep 2032 22:28:00.404    30 Sep 2032 23:06:44.563      2324.1594541    
01 Oct 2032 15:15:12.950    01 Oct 2032 15:18:56.304      223.35417916    
01 Oct 2032 16:22:29.737    01 Oct 2032 18:53:49.560      9079.8226011    
01 Oct 2032 19:57:22.760    01 Oct 2032 22:28:42.733      9079.9725902    


Number of events : 1070


